0,1,2
9606050,270,1
9606051,3,0
9606052,35,0
9606053,64,1
9606054,24,0
9606055,45,0
9606056,337,1
9606057,4,0
9606058,1,0
9606059,2,0
9606060,1,0
9606061,163,1
9606062,2,0
9606063,32,0
9606064,1,0
9606065,12,0
9606066,71,1
9606067,11,0
9606068,67,1
9606069,34,0
9606070,0,0
9606071,20,0
9606072,23,0
9606073,26,0
9606074,0,0
9606075,7,0
9606076,27,0
9606077,32,0
9606078,25,0
9606079,17,0
9606080,18,0
9606081,3,0
9606082,55,1
9606083,0,0
9606084,2,0
9606085,0,0
9606086,356,1
9606087,81,1
9606088,6,0
9606089,1,0
9606090,0,0
9606091,4,0
9606092,43,0
9606093,18,0
9606094,1,0
9606095,82,1
9606096,0,0
9606097,21,0
9606098,27,0
9606099,34,0
9606100,27,0
9606101,17,0
9606102,147,1
9606103,0,0
9606104,28,0
9606105,36,0
9606106,56,1
9606107,3,0
9606108,12,0
9606109,51,1
9606110,7,0
9606111,6,0
9606112,381,1
9606113,47,0
9606114,0,0
9606115,5,0
9606116,25,0
9606117,21,0
9606118,69,1
9606119,3,0
9606120,19,0
9606121,19,0
9606122,439,1
9606123,3,0
9606124,0,0
9606125,6,0
9606126,1,0
9606127,0,0
9606128,0,0
9606129,8,0
9606130,4,0
9606131,1,0
9606132,7,0
9606133,37,0
9606134,72,1
9606135,37,0
9606136,51,1
9606137,18,0
9606138,63,1
9606139,818,1
9606140,18,0
9606141,111,1
9606142,12,0
9606143,48,0
9606144,64,1
9606145,13,0
9606146,14,0
9606147,1,0
9606148,44,0
9606149,17,0
9606150,0,0
9606151,3,0
9606152,18,0
9606153,24,0
9606154,35,0
9606155,36,0
9606156,2,0
9606157,8,0
9606158,1,0
9606159,14,0
9606160,3,0
9606161,9,0
9606162,8,0
9606163,21,0
9606164,0,0
9606165,170,1
9606166,6,0
9606167,9,0
9606168,105,1
9606169,298,1
9606170,4,0
9606171,0,0
9606172,54,1
9606173,41,0
9606174,14,0
9606175,24,0
9606176,53,1
9606177,61,1
9606178,4,0
9606179,0,0
9606180,13,0
9606181,69,1
9606182,4,0
9606183,15,0
9606184,72,1
9606185,406,1
9606186,0,0
9606187,34,0
9606188,40,0
9606189,18,0
9606190,18,0
9606191,65,1
9606192,9,0
9606193,171,1
9606194,23,0
9606195,23,0
9606196,11,0
9606197,6,0
9606198,3,0
9606199,91,1
9607001,6,0
9607002,9,0
9607003,4,0
9607004,1,0
9607005,19,0
9607006,0,0
9607007,38,0
9607008,13,0
9607009,25,0
9607010,7,0
9607011,88,1
9607012,2,0
9607013,4,0
9607014,10,0
9607015,24,0
9607016,1,0
9607017,8,0
9607018,12,0
9607019,98,1
9607020,41,0
9607021,51,1
9607022,6,0
9607023,8,0
9607024,0,0
9607025,0,0
9607026,392,1
9607027,37,0
9607028,47,0
9607029,33,0
9607030,34,0
9607031,9,0
9607032,99,1
9607033,0,0
9607034,1,0
9607035,6,0
9607036,45,0
9607037,26,0
9607038,4,0
9607039,42,0
9607040,32,0
9607041,68,1
9607042,1,0
9607043,84,1
9607044,6,0
9607045,4,0
9607046,132,1
9607047,33,0
9607048,11,0
9607049,208,1
9607050,218,1
9607051,52,1
9607052,43,0
9607053,9,0
9607054,2,0
9607055,1,0
9607056,102,1
9607057,106,1
9607058,61,1
9607059,1,0
9607060,73,1
9607061,1,0
9607062,101,1
9607063,6,0
9607064,71,1
9607065,28,0
9607066,73,1
9607067,51,1
9607068,0,0
9607069,0,0
9607070,105,1
9607071,35,0
9607072,7,0
9607073,58,1
9607074,94,1
9607075,27,0
9607076,68,1
9607077,75,1
9607078,66,1
9607079,3,0
9607080,0,0
9607081,0,0
9607082,15,0
9607083,9,0
9607084,9,0
9607085,45,0
9607086,9,0
9607087,3,0
9607088,4,0
9607089,14,0
9607090,16,0
9607091,94,1
9607092,25,0
9607093,2,0
9607094,9,0
9607095,35,0
9607096,28,0
9607097,9,0
9607098,1,0
9607099,240,1
9607100,2,0
9607101,27,0
9607102,15,0
9607103,16,0
9607104,139,1
9607105,2,0
9607106,3,0
9607107,35,0
9607108,265,1
9607109,182,1
9607110,168,1
9607111,2,0
9607112,149,1
9607113,9,0
9607114,31,0
9607115,14,0
9607116,5,0
9607117,4,0
9607118,18,0
9607119,11,0
9607120,77,1
9607121,66,1
9607122,6,0
9607123,4,0
9607124,98,1
9607125,66,1
9607126,71,1
9607127,1,0
9607128,8,0
9607129,50,0
9607130,0,0
9607131,13,0
9607132,25,0
9607133,3,0
9607134,17,0
9607135,14,0
9607136,3,0
9607137,30,0
9607138,40,0
9607139,211,1
9607140,30,0
9607141,43,0
9607142,0,0
9607143,202,1
9607144,26,0
9607145,43,0
9607146,27,0
9607147,24,0
9607148,5,0
9607149,162,1
9607150,23,0
9607151,36,0
9607152,13,0
9607153,54,1
9607154,62,1
9607155,12,0
9607156,47,0
9607157,0,0
9607158,55,1
9607159,18,0
9607160,18,0
9607161,320,1
9607162,7,0
9607163,607,1
9607164,150,1
9607165,32,0
9607166,0,0
9607167,312,1
9607168,7,0
9607169,6,0
9607170,37,0
9607171,13,0
9607172,262,1
9607173,36,0
9607174,164,1
9607175,2,0
9607176,8,0
9607177,30,0
9607178,3,0
9607179,0,0
9607180,0,0
9607181,21,0
9607182,29,0
9607183,2,0
9607184,35,0
9607185,85,1
9607186,84,1
9607187,20,0
9607188,61,1
9607189,31,0
9607190,6,0
9607191,1,0
9607192,20,0
9607193,36,0
9607194,11,0
9607195,10,0
9607196,10,0
9607197,1,0
9607198,6,0
9607199,2,0
9607200,51,1
9607201,644,1
9607202,261,1
9607203,36,0
9607204,26,0
9607205,1,0
9607206,2,0
9607207,710,1
9607208,8,0
9607209,4,0
9607210,83,1
9607211,46,0
9607212,4,0
9607213,10,0
9607214,37,0
9607215,27,0
9607216,6,0
9607217,13,0
9607218,11,0
9607219,15,0
9607220,42,0
9607221,3,0
9607222,13,0
9607223,4,0
9607224,37,0
9607225,0,0
9607226,88,1
9607227,178,1
9607228,4,0
9607229,153,1
9607230,3,0
9607231,2,0
9607232,68,1
9607233,50,0
9607234,68,1
9607235,461,1
9607236,37,0
9607237,8,0
9607238,5,0
9607239,79,1
9607240,8,0
9607241,3,0
9607242,22,0
9607243,5,0
9608001,0,0
9608002,32,0
9608003,9,0
9608004,4,0
9608005,75,1
9608006,9,0
9608007,9,0
9608008,89,1
9608009,7,0
9608010,10,0
9608011,21,0
9608012,157,1
9608013,41,0
9608014,18,0
9608015,45,0
9608016,1,0
9608017,48,0
9608018,45,0
9608019,304,1
9608020,3,0
9608021,7,0
9608022,8,0
9608023,4,0
9608024,723,1
9608025,5,0
9608026,31,0
9608027,17,0
9608028,6,0
9608029,3,0
9608030,16,0
9608031,12,0
9608032,0,0
9608033,12,0
9608034,117,1
9608035,28,0
9608036,0,0
9608037,4,0
9608038,59,1
9608039,95,1
9608040,8,0
9608041,17,0
9608042,4,0
9608043,22,0
9608044,0,0
9608045,60,1
9608046,46,0
9608047,306,1
9608048,160,1
9608049,7,0
9608050,3,0
9608051,4,0
9608052,3,0
9608053,57,1
9608054,70,1
9608055,7,0
9608056,47,0
9608057,12,0
9608058,6,0
9608059,219,1
9608060,57,1
9608061,48,0
9608062,2,0
9608063,51,1
9608064,24,0
9608065,1,0
9608066,2,0
9608067,40,0
9608068,61,1
9608069,0,0
9608070,86,1
9608071,208,1
9608072,2,0
9608073,2,0
9608074,0,0
9608075,0,0
9608076,10,0
9608077,20,0
9608078,49,0
9608079,257,1
9608080,10,0
9608081,2,0
9608082,80,1
9608083,30,0
9608084,13,0
9608085,128,1
9608086,85,1
9608087,1,0
9608088,6,0
9608089,15,0
9608090,39,0
9608091,197,1
9608092,32,0
9608093,36,0
9608094,6,0
9608095,18,0
9608096,482,1
9608097,1,0
9608098,13,0
9608099,52,1
9608100,54,1
9608101,13,0
9608102,6,0
9608103,0,0
9608104,14,0
9608105,82,1
9608106,15,0
9608107,24,0
9608108,94,1
9608109,67,1
9608110,0,0
9608111,604,1
9608112,0,0
9608113,1,0
9608114,2,0
9608115,2,0
9608116,145,1
9608117,432,1
9608118,2,0
9608119,1,0
9608120,1,0
9608121,21,0
9608122,34,0
9608123,1,0
9608124,23,0
9608125,110,1
9608126,49,0
9608127,50,0
9608128,13,0
9608129,84,1
9608130,13,0
9608131,6,0
9608132,4,0
9608133,3,0
9608134,0,0
9608135,61,1
9608136,73,1
9608137,0,0
9608138,17,0
9608139,9,0
9608140,11,0
9608141,5,0
9608142,4,0
9608143,11,0
9608144,13,0
9608145,0,0
9608146,0,0
9608147,36,0
9608148,5,0
9608149,0,0
9608150,12,0
9608151,52,1
9608152,21,0
9608153,1,0
9608154,78,1
9608155,7,0
9608156,17,0
9608157,13,0
9608158,2,0
9608159,4,0
9608160,26,0
9608161,0,0
9608162,32,0
9608163,310,1
9608164,4,0
9608165,3,0
9608166,25,0
9608167,115,1
9608168,0,0
9608169,106,1
9608170,2,0
9608171,9,0
9608172,3,0
9608173,119,1
9608174,158,1
9608175,15,0
9608176,11,0
9608177,342,1
9608178,7,0
9608179,53,1
9608180,48,0
9608181,37,0
9608182,153,1
9608183,74,1
9608184,0,0
9608185,3,0
9608186,71,1
9608187,7,0
9608188,39,0
9608189,1,0
9608190,18,0
9608191,21,0
9608192,15,0
9608193,8,0
9608194,34,0
9608195,121,1
9608196,21,0
9608197,163,1
9609001,7,0
9609002,9,0
9609003,42,0
9609004,7,0
9609005,4,0
9609006,88,1
9609007,0,0
9609008,19,0
9609009,5,0
9609010,6,0
9609011,11,0
9609012,7,0
9609013,2,0
9609014,4,0
9609015,0,0
9609016,38,0
9609017,312,1
9609018,2,0
9609019,71,1
9609020,6,0
9609021,57,1
9609022,73,1
9609023,0,0
9609024,5,0
9609025,40,0
9609026,472,1
9609027,37,0
9609028,1,0
9609029,9,0
9609030,0,0
9609031,30,0
9609032,39,0
9609033,41,0
9609034,24,0
9609035,203,1
9609036,2,0
9609037,31,0
9609038,3,0
9609039,1,0
9609040,52,1
9609041,158,1
9609042,3,0
9609043,3,0
9609044,4,0
9609045,103,1
9609046,31,0
9609047,66,1
9609048,20,0
9609049,1,0
9609050,0,0
9609051,9,0
9609052,360,1
9609053,15,0
9609054,2,0
9609055,5,0
9609056,17,0
9609057,0,0
9609058,0,0
9609059,53,1
9609060,15,0
9609061,15,0
9609062,25,0
9609063,6,0
9609064,6,0
9609065,23,0
9609066,36,0
9609067,3,0
9609068,21,0
9609069,17,0
9609070,422,1
9609071,258,1
9609072,0,0
9609073,18,0
9609074,18,0
9609075,113,1
9609076,107,1
9609077,76,1
9609078,16,0
9609079,8,0
9609080,19,0
9609081,2,0
9609082,9,0
9609083,27,0
9609084,25,0
9609085,119,1
9609086,110,1
9609087,54,1
9609088,3,0
9609089,16,0
9609090,1,0
9609091,1,0
9609092,9,0
9609093,5,0
9609094,5,0
9609095,49,0
9609096,0,0
9609097,3,0
9609098,4,0
9609099,14,0
9609100,28,0
9609101,33,0
9609102,62,1
9609103,4,0
9609104,33,0
9609105,6,0
9609106,0,0
9609107,13,0
9609108,5,0
9609109,14,0
9609110,3,0
9609111,47,0
9609112,141,1
9609113,58,1
9609114,41,0
9609115,12,0
9609116,50,0
9609117,9,0
9609118,0,0
9609119,10,0
9609120,8,0
9609121,5,0
9609122,540,1
9609123,54,1
9609124,5,0
9609125,2,0
9609126,0,0
9609127,1,0
9609128,340,1
9609129,0,0
9609130,27,0
9609131,4,0
9609132,3,0
9609133,16,0
9609134,11,0
9609135,18,0
9609136,18,0
9609137,4,0
9609138,54,1
9609139,36,0
9609140,25,0
9609141,56,1
9609142,0,0
9609143,3,0
9609144,27,0
9609145,101,1
9609146,0,0
9609147,16,0
9609148,4,0
9609149,5,0
9609150,0,0
9609151,17,0
9609152,9,0
9609153,38,0
9609154,14,0
9609155,11,0
9609156,0,0
9609157,36,0
9609158,7,0
9609159,34,0
9609160,0,0
9609161,228,1
9609162,1,0
9609163,3,0
9609164,3,0
9609165,0,0
9609166,23,0
9609167,60,1
9609168,4,0
9609169,6,0
9609170,29,0
9609171,3,0
9609172,1,0
9609173,5,0
9609174,220,1
9609175,8,0
9609176,122,1
9609177,5,0
9609178,5,0
9609179,0,0
9609180,25,0
9609181,53,1
9609182,12,0
9609183,12,0
9609184,5,0
9609185,12,0
9609186,1,0
9609187,0,0
9609188,20,0
9609189,7,0
9609190,10,0
9609191,36,0
9609192,72,1
9609193,30,0
9609194,17,0
9609195,45,0
9609196,6,0
9609197,26,0
9609198,6,0
9609199,5,0
9609200,3,0
9609201,4,0
9609202,48,0
9609203,52,1
9609204,56,1
9609205,14,0
9609206,19,0
9609207,7,0
9609208,0,0
9609209,238,1
9609210,39,0
9609211,42,0
9609212,151,1
9609213,8,0
9609214,55,1
9609215,36,0
9609216,10,0
9609217,120,1
9609218,25,0
9609219,278,1
9609220,33,0
9609221,1,0
9609222,9,0
9609223,35,0
9609224,2,0
9609225,27,0
9609226,24,0
9609227,0,0
9609228,19,0
9609229,0,0
9609230,1,0
9609231,10,0
9609232,5,0
9609233,18,0
9609234,8,0
9609235,10,0
9609236,3,0
9609237,7,0
9609238,0,0
9609239,643,1
9609240,6,0
9610001,6,0
9610002,38,0
9610003,25,0
9610004,0,0
9610005,4,0
9610006,181,1
9610007,7,0
9610008,12,0
9610009,30,0
9610010,9,0
9610011,38,0
9610012,75,1
9610013,45,0
9610014,9,0
9610015,2,0
9610016,12,0
9610017,20,0
9610018,33,0
9610019,0,0
9610020,22,0
9610021,36,0
9610022,12,0
9610023,19,0
9610024,42,0
9610025,24,0
9610026,59,1
9610027,6,0
9610028,24,0
9610029,1,0
9610030,18,0
9610031,2,0
9610032,11,0
9610033,10,0
9610034,0,0
9610035,108,1
9610036,9,0
9610037,49,0
9610038,9,0
9610039,75,1
9610040,7,0
9610041,59,1
9610042,1,0
9610043,3347,1
9610044,7,0
9610045,260,1
9610046,5,0
9610047,1,0
9610048,3,0
9610049,14,0
9610050,2,0
9610051,11,0
9610052,42,0
9610053,38,0
9610054,8,0
9610055,21,0
9610056,6,0
9610057,8,0
9610058,18,0
9610059,7,0
9610060,8,0
9610061,2,0
9610062,6,0
9610063,5,0
9610064,11,0
9610065,7,0
9610066,10,0
9610067,63,1
9610068,30,0
9610069,14,0
9610070,7,0
9610071,8,0
9610072,0,0
9610073,17,0
9610074,27,0
9610075,0,0
9610076,264,1
9610077,24,0
9610078,0,0
9610079,71,1
9610080,66,1
9610081,12,0
9610082,91,1
9610083,1,0
9610084,22,0
9610085,4,0
9610086,2,0
9610087,61,1
9610088,7,0
9610089,12,0
9610090,10,0
9610091,27,0
9610092,4,0
9610093,1,0
9610094,47,0
9610095,0,0
9610096,2,0
9610097,8,0
9610098,20,0
9610099,6,0
9610100,1,0
9610101,107,1
9610102,74,1
9610103,10,0
9610104,16,0
9610105,192,1
9610106,0,0
9610107,152,1
9610108,56,1
9610109,10,0
9610110,0,0
9610111,82,1
9610112,4,0
9610113,56,1
9610114,27,0
9610115,0,0
9610116,2,0
9610117,1,0
9610118,6,0
9610119,3,0
9610120,5,0
9610121,8,0
9610122,18,0
9610123,1,0
9610124,88,1
9610125,49,0
9610126,18,0
9610127,2,0
9610128,17,0
9610129,16,0
9610130,0,0
9610131,171,1
9610132,9,0
9610133,3,0
9610134,67,1
9610135,6,0
9610136,6,0
9610137,14,0
9610138,34,0
9610139,94,1
9610140,249,1
9610141,8,0
9610142,32,0
9610143,3,0
9610144,39,0
9610145,8,0
9610146,0,0
9610147,8,0
9610148,371,1
9610149,7,0
9610150,25,0
9610151,248,1
9610152,9,0
9610153,4,0
9610154,84,1
9610155,127,1
9610156,88,1
9610157,37,0
9610158,0,0
9610159,1,0
9610160,10,0
9610161,0,0
9610162,149,1
9610163,13,0
9610164,9,0
9610165,1,0
9610166,58,1
9610167,32,0
9610168,107,1
9610169,4,0
9610170,31,0
9610171,35,0
9610172,171,1
9610173,3,0
9610174,0,0
9610175,15,0
9610176,2,0
9610177,9,0
9610178,6,0
9610179,37,0
9610180,17,0
9610181,1,0
9610182,2,0
9610183,9,0
9610184,10,0
9610185,0,0
9610186,3,0
9610187,41,0
9610188,1,0
9610189,48,0
9610190,4,0
9610191,260,1
9610192,89,1
9610193,228,1
9610194,21,0
9610195,51,1
9610196,6,0
9610197,1,0
9610198,23,0
9610199,33,0
9610200,8,0
9610201,25,0
9610202,25,0
9610203,2,0
9610204,37,0
9610205,33,0
9610206,0,0
9610207,15,0
9610208,71,1
9610209,1,0
9610210,8,0
9610211,8,0
9610212,3,0
9610213,8,0
9610214,13,0
9610215,94,1
9610216,9,0
9610217,0,0
9610218,0,0
9610219,5,0
9610220,5,0
9610221,24,0
9610222,15,0
9610223,223,1
9610224,15,0
9610225,4,0
9610226,33,0
9610227,5,0
9610228,5,0
9610229,16,0
9610230,4,0
9610231,1,0
9610232,27,0
9610233,21,0
9610234,589,1
9610235,0,0
9610236,184,1
9610237,132,1
9610238,153,1
9610239,4,0
9610240,3,0
9610241,22,0
9610242,24,0
9610243,39,0
9610244,12,0
9610245,0,0
9610246,0,0
9610247,10,0
9610248,9,0
9610249,372,1
9610250,31,0
9610251,194,1
9610252,69,1
9611001,13,0
9611002,10,0
9611003,24,0
9611004,263,1
9611005,34,0
9611006,34,0
9611007,92,1
9611008,255,1
9611009,4,0
9611010,57,1
9611011,31,0
9611012,4,0
9611013,2,0
9611014,139,1
9611015,5,0
9611016,84,1
9611017,19,0
9611018,0,0
9611019,20,0
9611020,39,0
9611021,7,0
9611022,2,0
9611023,4,0
9611024,473,1
9611025,2,0
9611026,30,0
9611027,15,0
9611028,1,0
9611029,4,0
9611030,8,0
9611031,6,0
9611032,1,0
9611033,28,0
9611034,2,0
9611035,2,0
9611036,26,0
9611037,6,0
9611038,47,0
9611039,255,1
9611040,29,0
9611041,45,0
9611042,469,1
9611043,25,0
9611044,1,0
9611045,3,0
9611046,4,0
9611047,171,1
9611048,9,0
9611049,33,0
9611050,1463,1
9611051,4,0
9611052,7,0
9611053,30,0
9611054,30,0
9611055,20,0
9611056,4,0
9611057,0,0
9611058,22,0
9611059,1,0
9611060,3,0
9611061,3,0
9611062,18,0
9611063,260,1
9611064,33,0
9611065,244,1
9611066,0,0
9611067,21,0
9611068,62,1
9611069,3,0
9611070,4,0
9611071,18,0
9611072,158,1
9611073,21,0
9611074,41,0
9611075,98,1
9611076,0,0
9611077,47,0
9611078,72,1
9611079,23,0
9611080,1,0
9611081,16,0
9611082,66,1
9611083,40,0
9611084,2,0
9611085,0,0
9611086,42,0
9611087,78,1
9611088,39,0
9611089,7,0
9611090,198,1
9611091,2,0
9611092,57,1
9611093,1,0
9611094,68,1
9611095,8,0
9611096,3,0
9611097,13,0
9611098,1,0
9611099,29,0
9611100,310,1
9611101,68,1
9611102,1,0
9611103,48,0
9611104,20,0
9611105,11,0
9611106,17,0
9611107,16,0
9611108,10,0
9611109,1,0
9611110,6,0
9611111,19,0
9611112,11,0
9611113,8,0
9611114,18,0
9611115,8,0
9611116,15,0
9611117,14,0
9611118,11,0
9611119,28,0
9611120,28,0
9611121,0,0
9611122,6,0
9611123,43,0
9611124,28,0
9611125,74,1
9611126,7,0
9611127,302,1
9611128,13,0
9611129,0,0
9611130,6,0
9611131,1,0
9611132,2,0
9611133,22,0
9611134,56,1
9611135,0,0
9611136,24,0
9611137,501,1
9611138,8,0
9611139,0,0
9611140,38,0
9611141,8,0
9611142,346,1
9611143,29,0
9611144,13,0
9611145,62,1
9611146,9,0
9611147,22,0
9611148,10,0
9611149,140,1
9611150,28,0
9611151,9,0
9611152,4,0
9611153,0,0
9611154,10,0
9611155,0,0
9611156,22,0
9611157,15,0
9611158,83,1
9611159,499,1
9611160,107,1
9611161,16,0
9611162,7,0
9611163,44,0
9611164,99,1
9611165,82,1
9611166,5,0
9611167,9,0
9611168,0,0
9611169,28,0
9611170,14,0
9611171,5,0
9611172,35,0
9611173,604,1
9611174,170,1
9611175,17,0
9611176,94,1
9611177,6,0
9611178,10,0
9611179,9,0
9611180,7,0
9611181,3,0
9611182,8,0
9611183,27,0
9611184,56,1
9611185,50,0
9611186,36,0
9611187,2,0
9611188,6,0
9611189,21,0
9611190,294,1
9611191,3,0
9611192,2,0
9611193,53,1
9611194,17,0
9611195,42,0
9611196,34,0
9611197,63,1
9611198,26,0
9611199,43,0
9611200,125,1
9611201,103,1
9611202,271,1
9611203,172,1
9611204,51,1
9611205,110,1
9611206,52,1
9611207,8,0
9611208,5,0
9611209,67,1
9611210,11,0
9611211,12,0
9611212,7,0
9611213,251,1
9611214,187,1
9611215,107,1
9611216,109,1
9611217,28,0
9611218,0,0
9611219,8,0
9611220,4,0
9611221,0,0
9611222,75,1
9611223,23,0
9611224,7,0
9611225,3,0
9611226,1,0
9611227,1,0
9611228,5,0
9611229,1,0
9611230,1506,1
9611231,2,0
9611232,4,0
9611233,81,1
9611234,1,0
9611235,0,0
9611236,7,0
9611237,3,0
9611238,399,1
9612001,16,0
9612002,2,0
9612003,2,0
9612004,5,0
9612005,0,0
9612006,22,0
9612007,5,0
9612008,60,1
9612009,53,1
9612010,20,0
9612011,26,0
9612012,51,1
9612013,36,0
9612014,6,0
9612015,34,0
9612016,5,0
9612017,232,1
9612018,20,0
9612019,82,1
9612020,0,0
9612021,29,0
9612022,7,0
9612023,0,0
9612024,3,0
9612025,2,0
9612026,77,1
9612027,6,0
9612028,9,0
9612029,7,0
9612030,20,0
9612031,7,0
9612032,13,0
9612033,4,0
9612034,11,0
9612035,1,0
9612036,0,0
9612037,15,0
9612038,5,0
9612039,69,1
9612040,20,0
9612041,30,0
9612042,3,0
9612043,1,0
9612044,6,0
9612045,0,0
9612046,18,0
9612047,1,0
9612048,0,0
9612049,6,0
9612050,1,0
9612051,76,1
9612052,115,1
9612053,13,0
9612054,48,0
9612055,7,0
9612056,1,0
9612057,1,0
9612058,5,0
9612059,18,0
9612060,4,0
9612061,43,0
9612062,98,1
9612063,16,0
9612064,27,0
9612065,52,1
9612066,103,1
9612067,1,0
9612068,8,0
9612069,32,0
9612070,8,0
9612071,0,0
9612072,6,0
9612073,18,0
9612074,18,0
9612075,5,0
9612076,170,1
9612077,174,1
9612078,96,1
9612079,37,0
9612080,426,1
9612081,26,0
9612082,12,0
9612083,42,0
9612084,454,1
9612085,79,1
9612086,24,0
9612087,104,1
9612088,0,0
9612089,81,1
9612090,7,0
9612091,41,0
9612092,7,0
9612093,5,0
9612094,1,0
9612095,116,1
9612096,16,0
9612097,48,0
9612098,0,0
9612099,10,0
9612100,25,0
9612101,75,1
9612102,54,1
9612103,70,1
9612104,3,0
9612105,165,1
9612106,13,0
9612107,15,0
9612108,77,1
9612109,10,0
9612110,37,0
9612111,24,0
9612112,8,0
9612113,4,0
9612114,258,1
9612115,1210,1
9612116,29,0
9612117,100,1
9612118,12,0
9612119,31,0
9612120,52,1
9612121,425,1
9612122,7,0
9612123,3,0
9612124,5,0
9612125,30,0
9612126,200,1
9612127,43,0
9612128,281,1
9612129,9,0
9612130,7,0
9612131,229,1
9612132,0,0
9612133,8,0
9612134,4,0
9612135,4,0
9612136,0,0
9612137,22,0
9612138,29,0
9612139,1,0
9612140,10,0
9612141,3,0
9612142,50,0
9612143,0,0
9612144,17,0
9612145,7,0
9612146,644,1
9612147,9,0
9612148,82,1
9612149,26,0
9612150,22,0
9612151,3,0
9612152,1,0
9612153,18,0
9612154,27,0
9612155,0,0
9612156,3,0
9612157,301,1
9612158,3,0
9612159,9,0
9612160,2,0
9612161,3,0
9612162,98,1
9612163,26,0
9612164,53,1
9612165,5,0
9612166,0,0
9612167,2,0
9612168,35,0
9612169,0,0
9612170,6,0
9612171,6,0
9612172,37,0
9612173,20,0
9612174,29,0
9612175,5,0
9612176,8,0
9612177,0,0
9612178,2,0
9612179,0,0
9612180,0,0
9612181,44,0
9612182,58,1
9612183,25,0
9612184,2,0
9612185,5,0
9612186,25,0
9612187,0,0
9612188,85,1
9612189,2,0
9612190,2,0
9612191,5,0
9612192,41,0
9612193,48,0
9612194,98,1
9612195,33,0
9612196,19,0
9612197,40,0
9612198,44,0
9612199,0,0
9612200,19,0
9612201,3,0
9612202,98,1
9612203,39,0
9612204,117,1
9612205,84,1
9612206,41,0
9612207,158,1
9612208,10,0
9612209,0,0
9612210,14,0
9612211,1,0
9612212,11,0
9612213,8,0
9612214,7,0
9612215,23,0
9612216,199,1
9612217,23,0
9612218,27,0
9612219,1,0
9612220,3,0
9612221,25,0
9612222,132,1
9612223,78,1
9612224,96,1
9612225,4,0
9612226,5,0
9612227,0,0
9612228,27,0
9612229,82,1
9612230,7,0
9612231,67,1
9612232,1,0
9612233,20,0
9612234,11,0
9612235,28,0
9612236,18,0
9612237,24,0
9612238,35,0
9612239,1,0
9612240,21,0
9612241,5,0
9612242,17,0
9612243,7,0
9612244,2,0
9612245,0,0
9612246,4,0
9612247,17,0
9612248,47,0
9612249,17,0
9612250,12,0
9612251,8,0
9612252,20,0
9612253,0,0
9612254,35,0
9612255,36,0
9701001,0,0
9701002,0,0
9701003,1,0
9701004,7,0
9701005,65,1
9701006,0,0
9701007,53,1
9701008,102,1
9701009,29,0
9701010,10,0
9701011,19,0
9701012,16,0
9701013,8,0
9701014,78,1
9701015,61,1
9701016,20,0
9701017,9,0
9701018,7,0
9701019,47,0
9701020,13,0
9701021,11,0
9701022,40,0
9701023,306,1
9701024,2,0
9701025,341,1
9701026,23,0
9701027,78,1
9701028,72,1
9701029,6,0
9701030,0,0
9701031,11,0
9701032,10,0
9701033,21,0
9701034,1,0
9701035,36,0
9701036,2,0
9701037,386,1
9701038,2,0
9701039,5,0
9701040,19,0
9701041,26,0
9701042,148,1
9701043,100,1
9701044,39,0
9701045,18,0
9701046,2,0
9701047,27,0
9701048,39,0
9701049,74,1
9701050,31,0
9701051,7,0
9701052,13,0
9701053,6,0
9701054,30,0
9701055,54,1
9701056,2,0
9701057,70,1
9701058,8,0
9701059,1,0
9701060,136,1
9701061,165,1
9701062,22,0
9701063,3,0
9701064,25,0
9701065,36,0
9701066,18,0
9701067,8,0
9701068,6,0
9701069,330,1
9701070,0,0
9701071,0,0
9701072,34,0
9701073,12,0
9701074,1,0
9701075,10,0
9701076,8,0
9701077,31,0
9701078,718,1
9701079,4,0
9701080,69,1
9701081,175,1
9701082,164,1
9701083,19,0
9701084,7,0
9701085,76,1
9701086,11,0
9701087,50,0
9701088,188,1
9701089,3,0
9701090,0,0
9701091,119,1
9701092,17,0
9701093,553,1
9701094,4,0
9701095,31,0
9701096,16,0
9701097,9,0
9701098,1,0
9701099,11,0
9701100,7,0
9701101,16,0
9701102,29,0
9701103,19,0
9701104,24,0
9701105,5,0
9701106,131,1
9701107,137,1
9701108,1,0
9701109,49,0
9701110,0,0
9701111,3,0
9701112,5,0
9701113,9,0
9701114,68,1
9701115,38,0
9701116,9,0
9701117,13,0
9701118,7,0
9701119,60,1
9701120,62,1
9701121,7,0
9701122,27,0
9701123,107,1
9701124,9,0
9701125,742,1
9701126,1,0
9701127,75,1
9701128,55,1
9701129,8,0
9701130,19,0
9701131,0,0
9701132,6,0
9701133,1,0
9701134,12,0
9701135,6,0
9701136,21,0
9701137,179,1
9701138,4,0
9701139,105,1
9701140,32,0
9701141,6,0
9701142,27,0
9701143,35,0
9701144,53,1
9701145,3,0
9701146,35,0
9701147,43,0
9701148,6,0
9701149,464,1
9701150,10,0
9701151,60,1
9701152,32,0
9701153,0,0
9701154,45,0
9701155,10,0
9701156,28,0
9701157,8,0
9701158,15,0
9701159,26,0
9701160,9,0
9701161,0,0
9701162,572,1
9701163,12,0
9701164,64,1
9701165,189,1
9701166,381,1
9701167,0,0
9701168,39,0
9701169,32,0
9701170,23,0
9701171,13,0
9701172,172,1
9701173,16,0
